Id,DatasetID,IndividualID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,Habitat,LabField,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,LocationText,LocationType,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,Notes
93127,558,PHX465,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.52,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93129,558,PHX466,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,0.0,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,wing length was not measured for this individual: zero assigned 
93132,558,PHX467,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.71,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93134,558,PHX468,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.61,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93136,558,PHX469,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.61,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93138,558,PHX470,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.68,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93141,558,PHX471,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.68,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93143,558,PHX472,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,0.0,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,wing length was not measured for this individual: zero assigned 
93145,558,PHX473,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,0.0,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,wing length was not measured for this individual: zero assigned 
93148,558,PHX474,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.54,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93150,558,PHX475,longevity,individual-level duration of life stage,1.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.5,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93152,558,PHX476,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.62,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93154,558,PHX477,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.56,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93157,558,PHX478,longevity,individual-level duration of life stage,3.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.44,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93159,558,PHX479,longevity,individual-level duration of life stage,1.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.6,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93161,558,PHX480,longevity,individual-level duration of life stage,2.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,32.0,Celsius,26.0,Celsius,2.66,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93163,558,PHX481,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.48,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93166,558,PHX482,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.59,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93168,558,PHX483,longevity,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.95,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93170,558,PHX484,longevity,individual-level duration of life stage,14.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.93,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93172,558,PHX485,longevity,individual-level duration of life stage,4.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.39,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
93174,558,PHX486,longevity,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,26.0,Celsius,26.0,Celsius,2.56,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,
