curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,interactor2,stressor,stage,doi,citation,figuretable,mismatch
15,Juvenile Mortality Rate,per capita per day,0.01709942,Juvenile Mortality Rate,per capita per day,0.017,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,35,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,1,Juvenile Mortality Rate,NA,1,Telenomus isis,terrestrial,parasitoid wasp,15,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.00850017,Juvenile Mortality Rate,NA,0.00850017,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.009187144,Juvenile Mortality Rate,NA,0.009187144,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01111978,Juvenile Mortality Rate,NA,0.01111978,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01242426,Juvenile Mortality Rate,NA,0.01242426,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.0194907,Juvenile Mortality Rate,NA,0.0194907,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.03900278,Juvenile Mortality Rate,NA,0.03900278,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.005806917,Juvenile Mortality Rate,NA,0.005806917,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.008651238,Juvenile Mortality Rate,NA,0.008651238,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.007993339,Juvenile Mortality Rate,NA,0.007993339,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01000454,Juvenile Mortality Rate,NA,0.01000454,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01441332,Juvenile Mortality Rate,NA,0.01441332,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01856323,Juvenile Mortality Rate,NA,0.01856323,Telenomus isis,terrestrial,parasitoid wasp,32,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01071996,Juvenile Mortality Rate,NA,0.01071996,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.008860124,Juvenile Mortality Rate,NA,0.008860124,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.009262617,Juvenile Mortality Rate,NA,0.009262617,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
15,Juvenile Mortality Rate,per capita per day,0.01253068,Juvenile Mortality Rate,NA,0.01253068,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 2,yes
16,Total Fecundity ,lifetime no. eggs,63.13,Lifetime Fecundity,no. of lifetime eggs,63.13,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,66.25,Lifetime Fecundity,no. of lifetime eggs,66.25,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,38.37,Lifetime Fecundity,no. of lifetime eggs,38.37,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,64.11,Lifetime Fecundity,no. of lifetime eggs,64.11,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,45.37,Lifetime Fecundity,no. of lifetime eggs,45.37,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,18.1,Lifetime Fecundity,no. of lifetime eggs,18.1,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,93.13,Lifetime Fecundity,no. of lifetime eggs,93.13,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,113.13,Lifetime Fecundity,no. of lifetime eggs,113.13,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,93.88,Lifetime Fecundity,no. of lifetime eggs,93.88,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,109.88,Lifetime Fecundity,no. of lifetime eggs,109.88,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,61.63,Lifetime Fecundity,no. of lifetime eggs,61.63,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,21.09,Lifetime Fecundity,no. of lifetime eggs,21.09,Telenomus isis,terrestrial,parasitoid wasp,21,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,103.75,Lifetime Fecundity,no. of lifetime eggs,103.75,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,126.25,Lifetime Fecundity,no. of lifetime eggs,126.25,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,103.48,Lifetime Fecundity,no. of lifetime eggs,103.48,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,120.17,Lifetime Fecundity,no. of lifetime eggs,120.17,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,66.18,Lifetime Fecundity,no. of lifetime eggs,66.18,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,24.15,Lifetime Fecundity,no. of lifetime eggs,24.15,Telenomus isis,terrestrial,parasitoid wasp,24,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,107.5,Lifetime Fecundity,no. of lifetime eggs,107.5,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,124.38,Lifetime Fecundity,no. of lifetime eggs,124.38,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,106.82,Lifetime Fecundity,no. of lifetime eggs,106.82,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,123.51,Lifetime Fecundity,no. of lifetime eggs,123.51,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,69.43,Lifetime Fecundity,no. of lifetime eggs,69.43,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,27.21,Lifetime Fecundity,no. of lifetime eggs,27.21,Telenomus isis,terrestrial,parasitoid wasp,27,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,63.13,Lifetime Fecundity,no. of lifetime eggs,63.13,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
16,Total Fecundity ,lifetime no. eggs,110.63,Lifetime Fecundity,no. of lifetime eggs,110.63,Telenomus isis,terrestrial,parasitoid wasp,30,celcius,NA,NA,adult,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 3,yes
